url,publication,bias,factual,country
https://mediabiasfactcheck.com/fraser-institute/,Fraser Institute,RIGHT-CENTER BIAS,MIXED,Canada
https://mediabiasfactcheck.com/india-times-bias-rating/,India Times,RIGHT-CENTER BIAS,MIXED,India
https://mediabiasfactcheck.com/jewish-breaking-news/,Jewish Breaking News,RIGHT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/korean-herald/,Korea Herald,RIGHT-CENTER BIAS,MIXED,South Korea
https://mediabiasfactcheck.com/london-broadcasting-company-lbc/,London Broadcasting Company (LBC),RIGHT-CENTER BIAS,MIXED,United Kingdom
https://mediabiasfactcheck.com/the-manila-times/,The Manila Times,RIGHT-CENTER BIAS,MIXED,Philippines
https://mediabiasfactcheck.com/new-york-post/,New York Post,RIGHT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/open-doors/,Open Doors,RIGHT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/real-clear-investigations/,Real Clear Investigations,RIGHT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/real-clear-politics/,Real Clear Politics,RIGHT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/the-chronicle-herald/,The Chronicle Herald,RIGHT-CENTER BIAS,MIXED,Canada
https://mediabiasfactcheck.com/the-sorrentino/,The Sorrentino,RIGHT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/washington-times/,Washington Times,RIGHT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/malaysia-today/,Malaysia Today,LEAST BIASED,MIXED,Malaysia
https://mediabiasfactcheck.com/memeorandum/,Memeorandum,LEAST BIASED,MIXED,None
https://mediabiasfactcheck.com/newsnow-uk/,NewsNow (UK),LEAST BIASED,MIXED,None
https://mediabiasfactcheck.com/oneeighty/,OneEighty,LEAST BIASED,MIXED,None
https://mediabiasfactcheck.com/spectrum-report/,Spectrum Report,LEAST BIASED,MIXED,None
https://mediabiasfactcheck.com/wion-world-one-news/,WION (World is One News),LEAST BIASED,MIXED,India
https://mediabiasfactcheck.com/daily-news-bin/,Daily News Bin,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/daily-record-scotland/,Daily Record (Scotland),LEFT BIAS,MIXED,UK
https://mediabiasfactcheck.com/deep-left-field/,Deep Left Field,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/drudge-retort/,Drudge Retort,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/elite-daily/,Elite Daily,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/gopocalypse/,GOPOCALYPSE,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/impeach-donald-trump/,Impeach Trump Now,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/independent-reporter-ir-net/,Independent Reporter (Ir.net),LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/international-viewpoint/,International Viewpoint,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/left-over-rights/,Left Over Rights,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/left-side-of-None/,Left Side of None,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/liberal-examiner/,Liberal Examiner,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/liberals-unite-samuel-warde/,Liberals Unite (Samuel Warde),LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/mean-left-hook/,Mean Left Hook,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/moon-of-alabama/,Moon of Alabama,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/news-corpse/,News Corpse,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/newshounds/,NewsHounds,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/newslogue/,NewsLogue,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/nova-magazine/,Nova Magazine,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/opednews-oen/,OpEdNews (OEN),LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/politizoom/,Politizoom,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/popular-resistance/,Popular Resistance,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/progressive-liberal/,Progressive Liberal,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/proud-democrat/,Proud Democrat,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/rappler/,Rappler,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/raw-progressive/,Raw Progressive,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/reader-supported-news-rsn/,Reader Supported News (RSN),LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/red-youth/,Red Youth,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/republicans-suck/,Republicans Suck,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/resilience-post-carbon-institute/,Resilience (Post Carbon Institute),LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/revcom-us/,Revcom.us,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/syriana-analysis/,Syriana Analysis,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/telesur/,TeleSUR,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/the-florida-squeeze/,The Florida Squeeze,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/the-stern-facts/,The Stern Facts,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/theoswatch-com/,TheosWatch.com,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/us-political-post/,US Political Post,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/verified-politics/,Verified Politics,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/vermont-independent/,Vermont Independent,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/vote/,Vote,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/washington-daily-wire/,Washington Daily Wire,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/washington-sources/,Washington Sources,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/who-what-why/,Who.What.Why,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/workers-world/,Workers World,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/al-masdar-news-amn/,Al-Masdar News (AMN),LEFT-CENTER BIAS,MIXED,Lebanon 
https://mediabiasfactcheck.com/citizens-for-legitimate-government-clg-news/,Citizens for Legitimate Government (CLG News),LEFT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/columbia-reports/,Colombia Reports,LEFT-CENTER BIAS,MIXED,Colombia
https://mediabiasfactcheck.com/deccan-herald/,Deccan Herald,LEFT-CENTER BIAS,MIXED,India 
https://mediabiasfactcheck.com/dutch-review/,Dutch Review,LEFT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/euractiv/,Euractiv,LEFT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/hurriyet-daily-news/,Hurriyet Daily News,LEFT-CENTER BIAS,MIXED,Turkey
https://mediabiasfactcheck.com/kurdistan-24/,Kurdistan 24,LEFT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/kyiv-post/,Kyiv Post,LEFT-CENTER BIAS,MIXED,Ukraine
https://mediabiasfactcheck.com/malaysiakini/,Malaysiakini,LEFT-CENTER BIAS,MIXED,Malaysia
https://mediabiasfactcheck.com/oneindia/,OneIndia,LEFT-CENTER BIAS,MIXED,India 
https://mediabiasfactcheck.com/portland-tribune/,Portland Tribune,LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/scoopwhoop/,ScoopWhoop,LEFT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/stepfeed/,StepFeed,LEFT-CENTER BIAS,MIXED,United Arab Emirates 
https://mediabiasfactcheck.com/the-korea-times/,The Korea Times,LEFT-CENTER BIAS,MIXED,South Korea 
https://mediabiasfactcheck.com/times-headline/,Times Headline,LEFT-CENTER BIAS,MIXED,India
https://mediabiasfactcheck.com/uawire/,UAWire,LEFT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/acting-man/,Acting Man,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/americans-for-prosperity/,Americans for Prosperity,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/american-legislative-exchange-council-alec/,American Legislative Exchange Council (ALEC),RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/american-liberty-report/,American Liberty Report,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/anadolu-agency/,Anadolu Agency,RIGHT BIAS,MIXED,Turkey 
https://mediabiasfactcheck.com/assyrian-international-news-agency/,Assyrian International News Agency,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/brexitcentral/,BrexitCentral,RIGHT BIAS,MIXED,UK 
https://mediabiasfactcheck.com/campaign-life-coalition/,Campaign Life Coalition,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/capital-research-center/,Capital Research Center,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/chicks-on-the-right/,Chicks on the Right,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/citizens-united/,Citizens United,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/conservative-daily-news/,Conservative Daily News,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/conservative-hq/,Conservative HQ,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/conservative-today/,Conservative Today,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/cowger-nation/,Cowger Nation,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/crisis-magazine/,Crisis Magazine,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/daily-sabah/,Daily Sabah,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/daily-surge/,Daily Surge,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/dc-statesman/,DC Statesman,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/dc-whispers/,DC Whispers,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/eagle-pac/,Eagle PAC,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/energy-citizens/,Energy Citizens,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/ethics-religious-liberty-commission-erlc/,Ethics & Religious Liberty Commission (ERLC),RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/facts-and-logic-about-the-middle-east-flame/,Facts and Logic About the Middle East (FLAME),RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/federalist-press/,Federalist Press,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/first-freedom-daily/,First in Freedom Daily,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/first-things-magazine/,First Things Magazine,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/free-republic/,Free Republic,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/freedom-crossroads/,Freedom Crossroads,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/freedom-works/,Freedom Works,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/frontiers-of-freedom/,Frontiers of Freedom,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/future-in-america/,Future in America,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/gatestone-institute/,Gatestone Institute,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/get-religion/,Get Religion,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/gop-com/,GOP.com,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/gopusa/,GOPUSA,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/government-accountability-institute/,Government Accountability Institute,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/hermancain-com/,HermanCain.com,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/independent-womens-forum-iwf/,Independent Women’s Forum (IWF),RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/ipatriot/,iPatriot,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/judicial-crisis-network/,Judicial Crisis Network,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/knox-report/,Knox Report,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/liberty-hangout/,Liberty Hangout,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/liberty-headlines/,Liberty Headlines,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/libertytalk-fm/,LibertyTalk.FM,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/life-decisions-international/,Life Decisions International,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/lone-conservative/,Lone Conservative,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/lyin-comey/,Lyin’ Comey,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/media-circus/,Media Circus,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/mehr-news-agency/,Mehr News Agency,RIGHT BIAS,MIXED,Iran
https://mediabiasfactcheck.com/national-rifle-association-nra/,National Rifle Association (NRA),RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/new-boston-post/,New Boston Post,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/next-news-network/,Next News Network,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/numbers-usa/,Numbers USA,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/offended-america/,Offended America,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/offgrid-survival/,Offgrid Survival,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/opslens/,OpsLens,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/patriot-news-alerts/,Patriot News Alerts,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/patriot-news-daily/,Patriot News Daily,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/politichicks/,Politichicks,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/politifeed/,Politifeed,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/populist-wire/,Populist Wire,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/quadrant-magazine/,Quadrant Magazine,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/red-alert-politics/,Red Alert Politics,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/regated-news/,Regated News,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/renewedright-com/,RenewedRight.com,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/richochet/,Richochet,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/ron-paul-liberty-report/,Ron Paul Liberty Report,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/secure-america-now/,Secure America Now,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/sentinel-ksmo/,Sentinel KSMO,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/campaign-for-liberty/,Campaign for Liberty,RIGHT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/franklin-center-for-government-and-public-integrity/,Franklin Center for Government and Public Integrity,RIGHT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/lynx-media/,Lynx Media,RIGHT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/news-heist/,News Heist,RIGHT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/regulation-magazine/,Regulation Magazine,RIGHT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/russia-insider/,Russia Insider,RIGHT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/the-ec-journal/,The EC Journal,RIGHT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/the-quint/,The Quint,RIGHT-CENTER BIAS,MIXED,India
https://mediabiasfactcheck.com/washington-institute-for-near-east-policy/,Washington Institute for Near East Policy,RIGHT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/times-of-south-africa-times-live/,Times of South Africa (Times Live),RIGHT-CENTER BIAS,MIXED,South Africa
https://mediabiasfactcheck.com/watchdog-org/,Watchdog.org,RIGHT-CENTER BIAS,MIXED,None
https://mediabiasfactcheck.com/american-greatness/,American Greatness,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/daily-telegraph/,Daily Telegraph (UK),RIGHT BIAS,MIXED,United Kingdom
https://mediabiasfactcheck.com/fox-news/,Fox News,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/freedom-religion-foundation-ffrf/,Freedom From Religion Foundation (FFRF),LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/international-business-times/,International Business Times,LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/investors-business-daily/,Investors Business Daily,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/lozier-institute/,Lozier Institute,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/newsweek/,Newsweek,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/public-interest-legal-foundation/,Public Interest Legal Foundation,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/palmer-report/,Palmer Report,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/politicususa/,PoliticusUSA,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/medium/,Medium,LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/opposing-views/,Opposing Views,LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/anti-war/,Anti-War,RIGHT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/the-new-civil-rights-movement/,The New Civil Rights Movement,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/fifth-column-news/,The Fifth Column,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/source-politics/,Source Politics,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/china-global-television-network-cgtn/,China Global Television Network (CGTN),LEFT-CENTER BIAS,MIXED,China
https://mediabiasfactcheck.com/thewrap/,TheWrap,LEFT-CENTER BIAS,MIXED,USA
https://mediabiasfactcheck.com/wikileaks/,WikiLeaks,LEFT-CENTER BIAS,MIXED,Iceland
https://mediabiasfactcheck.com/xinhua-news-agency/,Xinhua News Agency,LEFT-CENTER BIAS,MIXED,China
https://mediabiasfactcheck.com/armstrong-economics/,Armstrong Economics,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/bounding-into-comics/,Bounding Into Comics,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/communities-digital-news/,Communities Digital News (CDN),RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/grabien-news/,Grabien News,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/mises-daily/,Mises Institute,RIGHT BIAS,MIXED,USA
https://mediabiasfactcheck.com/republic-world/,Republic World,RIGHT-CENTER BIAS,MIXED,India
https://mediabiasfactcheck.com/7news/,7News,RIGHT-CENTER BIAS,MIXED,Australia
https://mediabiasfactcheck.com/2ndvote/,2ndVote,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/not-liberal/,Not Liberal,RIGHT BIAS,MIXED,None
https://mediabiasfactcheck.com/raw-story/,Raw Story,LEFT BIAS,MIXED,USA
https://mediabiasfactcheck.com/towleroad/,Towleroad,LEFT BIAS,MIXED,None
https://mediabiasfactcheck.com/south-china-morning-post/,South China Morning Post,LEFT-CENTER BIAS,MIXED,Hong Kong
https://mediabiasfactcheck.com/daily-mirror/,Daily Mirror,LEFT-CENTER BIAS,MIXED,United Kingdom
https://mediabiasfactcheck.com/amomama/,AmoMama,LEAST BIASED,MOSTLY FACTUAL,Cyprus
https://mediabiasfactcheck.com/big-news-network/,Big News Network,LEAST BIASED,MOSTLY FACTUAL,None
https://mediabiasfactcheck.com/burnett-county-sentinel/,Burnett County Sentinel,LEAST BIASED,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/kdvr-tv/,KDVR-TV,LEAST BIASED,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/achnews/,ACHNews,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/act-tv/,Act.TV,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/being-liberal/,Being Liberal,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/bust-magazine/,Bust Magazine,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/canada-fact-check/,Canada Fact Check,LEFT BIAS,MOSTLY FACTUAL,Canada
https://mediabiasfactcheck.com/canadian-dimension/,Canadian Dimension,LEFT BIAS,MOSTLY FACTUAL,Canada
https://mediabiasfactcheck.com/center-for-american-progress/,Center for American Progress,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/crooks-and-liars/,Crooks and Liars,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/democracy-guardian/,Democracy Guardian,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/electronic-intifada/,Electronic Intifada,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/esquire-magazine/,Esquire Magazine,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/extranewsfeed/,ExtraNewsFeed,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/front-page-live/,Front Page Live,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/huffington-post/,Huffington Post (HuffPost),LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/in-these-times/,In These Times,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/mashable/,Mashable,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/msnbc/,MSNBC,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/nation-of-change/,Nation of Change,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/pink-news/,PinkNews,LEFT BIAS,MOSTLY FACTUAL,United Kingdom
https://mediabiasfactcheck.com/right-wing-watch/,Right Wing Watch,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/talking-points-memo/,Talking Points Memo,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/teen-vogue/,Teen Vogue,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/the-blue-route/,The Blue Route,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/the-ghion-journal/,The Ghion Journal,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/the-london-economic/,The London Economic,LEFT BIAS,MOSTLY FACTUAL,United Kingdom
https://mediabiasfactcheck.com/the-morning-star/,The Morning Star,LEFT BIAS,MOSTLY FACTUAL,None
https://mediabiasfactcheck.com/the-national-memo/,The National Memo,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/this-magazine/,This Magazine,LEFT BIAS,MOSTLY FACTUAL,Canada
https://mediabiasfactcheck.com/vanity-fair/,Vanity Fair,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/vox/,Vox,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/world-socialist-web-site/,World Socialist Web Site,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/the-young-turks/,The Young Turks,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/birmingham-mail/,Birmingham Mail,LEFT-CENTER BIAS,MOSTLY FACTUAL,United Kingdom
https://mediabiasfactcheck.com/bloomberg/,Bloomberg News,LEFT-CENTER BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/bustle-magazine/,Bustle Magazine,LEFT-CENTER BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/catch-news-bias-rating/,Catch News,LEFT-CENTER BIAS,MOSTLY FACTUAL,India
https://mediabiasfactcheck.com/las-vegas-sun/,Las Vegas Sun,LEFT-CENTER BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/metro-uk/,Metro UK,LEFT-CENTER BIAS,MOSTLY FACTUAL,United Kingdom
https://mediabiasfactcheck.com/news-and-guts/,News and Guts,LEFT-CENTER BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/1600-daily/,1600 Daily,RIGHT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/ammoland/,Ammoland,RIGHT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/city-journal/,City Journal,RIGHT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/commentary-magazine/,Commentary Magazine,RIGHT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/conservative-institute/,Conservative Institute,RIGHT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/daily-signal/,Daily Signal,RIGHT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/fake-hate-crimes/,Fake Hate Crimes,RIGHT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/hot-air/,Hot Air,RIGHT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/national-review/,National Review,RIGHT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/advocates-for-self-government/,Advocates for Self Government,RIGHT-CENTER BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/arcamax/,ArcaMax,RIGHT-CENTER BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/berlingske/,Berlingske,RIGHT-CENTER BIAS,MOSTLY FACTUAL,Denmark
https://mediabiasfactcheck.com/b-t-denmark/,B.T. Denmark,RIGHT-CENTER BIAS,MOSTLY FACTUAL,Denmark
https://mediabiasfactcheck.com/capitalism-magazine/,Capitalism Magazine,RIGHT-CENTER BIAS,MOSTLY FACTUAL,USA/Bahamas
https://mediabiasfactcheck.com/financial-post/,Financial Post,RIGHT-CENTER BIAS,MOSTLY FACTUAL,Canada
https://mediabiasfactcheck.com/forbes/,Forbes,RIGHT-CENTER BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/fox-business/,Fox Business,RIGHT-CENTER BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/goteborgs-posten/,Göteborgs-Posten,RIGHT-CENTER BIAS,MOSTLY FACTUAL,Sweden
https://mediabiasfactcheck.com/human-progress/,Human Progress,RIGHT-CENTER BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/india-com/,India.com,RIGHT-CENTER BIAS,MOSTLY FACTUAL,India
https://mediabiasfactcheck.com/london-free-press/,London Free Press,RIGHT-CENTER BIAS,MOSTLY FACTUAL,Canada
https://mediabiasfactcheck.com/the-spectator-uk/,The Spectator (UK),RIGHT-CENTER BIAS,MOSTLY FACTUAL,United Kingdom
https://mediabiasfactcheck.com/the-straits-times/,The Straits Times,RIGHT-CENTER BIAS,MOSTLY FACTUAL,Singapore
https://mediabiasfactcheck.com/wall-street-journal/,Wall Street Journal,RIGHT-CENTER BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/cosmopolitan/,Cosmopolitan,LEFT BIAS,MOSTLY FACTUAL,None
https://mediabiasfactcheck.com/thegrio/,TheGrio,LEFT BIAS,MOSTLY FACTUAL,USA
https://mediabiasfactcheck.com/american-military-news/,American Military News,LEAST BIASED,MOSTLY FACTUAL,USA
