source,url,publication,bias,factualness,country
crisismagazine.com,https://mediabiasfactcheck.com/crisis-magazine/,Crisis Magazine,right,mixed,None
dailysabah.com,https://mediabiasfactcheck.com/daily-sabah/,Daily Sabah,right,mixed,None
dailysurge.com,https://mediabiasfactcheck.com/daily-surge/,Daily Surge,right,mixed,None
dcstatesman.com,https://mediabiasfactcheck.com/dc-statesman/,DC Statesman,right,mixed,None
dcwhispers.com,https://mediabiasfactcheck.com/dc-whispers/,DC Whispers,right,mixed,None
eagleactionreport.com,https://mediabiasfactcheck.com/eagle-pac/,Eagle PAC,right,mixed,USA
energycitizens.org,https://mediabiasfactcheck.com/energy-citizens/,Energy Citizens,right,mixed,None
erlc.com,https://mediabiasfactcheck.com/ethics-religious-liberty-commission-erlc/,Ethics & Religious Liberty Commission (ERLC),right,mixed,None
factsandlogic.org,https://mediabiasfactcheck.com/facts-and-logic-about-the-middle-east-flame/,Facts and Logic About the Middle East (FLAME),right,mixed,None
federalistpress.com,https://mediabiasfactcheck.com/federalist-press/,Federalist Press,right,mixed,None
firstinfreedomdaily.com,https://mediabiasfactcheck.com/first-freedom-daily/,First in Freedom Daily,right,mixed,None
firstthings.com,https://mediabiasfactcheck.com/first-things-magazine/,First Things Magazine,right,mixed,None
freerepublic.com,https://mediabiasfactcheck.com/free-republic/,Free Republic,right,mixed,USA
freedomcrossroads.com,https://mediabiasfactcheck.com/freedom-crossroads/,Freedom Crossroads,right,mixed,None
freedomworks.org,https://mediabiasfactcheck.com/freedom-works/,Freedom Works,right,mixed,None
ff.org,https://mediabiasfactcheck.com/frontiers-of-freedom/,Frontiers of Freedom,right,mixed,None
futureinamerica.com,https://mediabiasfactcheck.com/future-in-america/,Future in America,right,mixed,None
gatestoneinstitute.org,https://mediabiasfactcheck.com/gatestone-institute/,Gatestone Institute,right,mixed,None
getreligion.org,https://mediabiasfactcheck.com/get-religion/,Get Religion,right,mixed,None
gop.com,https://mediabiasfactcheck.com/gop-com/,GOP.com,right,mixed,None
gopusa.com,https://mediabiasfactcheck.com/gopusa/,GOPUSA,right,mixed,None
g-a-i.org,https://mediabiasfactcheck.com/government-accountability-institute/,Government Accountability Institute,right,mixed,None
hermancain.com,https://mediabiasfactcheck.com/hermancain-com/,HermanCain.com,right,mixed,None
iwf.org,https://mediabiasfactcheck.com/independent-womens-forum-iwf/,Independent Women’s Forum (IWF),right,mixed,None
ipatriot.com,https://mediabiasfactcheck.com/ipatriot/,iPatriot,right,mixed,None
judicialnetwork.com,https://mediabiasfactcheck.com/judicial-crisis-network/,Judicial Crisis Network,right,mixed,None
knoxreport.com,https://mediabiasfactcheck.com/knox-report/,Knox Report,right,mixed,None
libertyhangout.org,https://mediabiasfactcheck.com/liberty-hangout/,Liberty Hangout,right,mixed,None
libertyheadlines.com,https://mediabiasfactcheck.com/liberty-headlines/,Liberty Headlines,right,mixed,None
libertytalk.fm,https://mediabiasfactcheck.com/libertytalk-fm/,LibertyTalk.FM,right,mixed,None
fightpp.org,https://mediabiasfactcheck.com/life-decisions-international/,Life Decisions International,right,mixed,None
loneconservative.com,https://mediabiasfactcheck.com/lone-conservative/,Lone Conservative,right,mixed,USA
lyincomey.com,https://mediabiasfactcheck.com/lyin-comey/,Lyin’ Comey,right,mixed,None
mediacircus.com,https://mediabiasfactcheck.com/media-circus/,Media Circus,right,mixed,None
en.mehrnews.com,https://mediabiasfactcheck.com/mehr-news-agency/,Mehr News Agency,right,mixed,Iran
home.nra.org,https://mediabiasfactcheck.com/national-rifle-association-nra/,National Rifle Association (NRA),right,mixed,None
newbostonpost.com,https://mediabiasfactcheck.com/new-boston-post/,New Boston Post,right,mixed,None
nextnewsnetwork.com,https://mediabiasfactcheck.com/next-news-network/,Next News Network,right,mixed,None
numbersusa.com,https://mediabiasfactcheck.com/numbers-usa/,Numbers USA,right,mixed,None
offendedamerica.com,https://mediabiasfactcheck.com/offended-america/,Offended America,right,mixed,None
offgridsurvival.com,https://mediabiasfactcheck.com/offgrid-survival/,Offgrid Survival,right,mixed,None
opslens.com,https://mediabiasfactcheck.com/opslens/,OpsLens,right,mixed,None
patriotnewsalerts.com,https://mediabiasfactcheck.com/patriot-news-alerts/,Patriot News Alerts,right,mixed,USA
patriotnewsdaily.com,https://mediabiasfactcheck.com/patriot-news-daily/,Patriot News Daily,right,mixed,USA
politichicks.com,https://mediabiasfactcheck.com/politichicks/,Politichicks,right,mixed,None
politifeed.net,https://mediabiasfactcheck.com/politifeed/,Politifeed,right,mixed,None
populistwire.com,https://mediabiasfactcheck.com/populist-wire/,Populist Wire,right,mixed,None
quadrant.org.au,https://mediabiasfactcheck.com/quadrant-magazine/,Quadrant Magazine,right,mixed,None
redalertpolitics.com,https://mediabiasfactcheck.com/red-alert-politics/,Red Alert Politics,right,mixed,None
regated.com,https://mediabiasfactcheck.com/regated-news/,Regated News,right,mixed,None
renewedright.com,https://mediabiasfactcheck.com/renewedright-com/,RenewedRight.com,right,mixed,None
ricochet.com,https://mediabiasfactcheck.com/richochet/,Richochet,right,mixed,None
ronpaullibertyreport.com,https://mediabiasfactcheck.com/ron-paul-liberty-report/,Ron Paul Liberty Report,right,mixed,None
secureamericanow.org,https://mediabiasfactcheck.com/secure-america-now/,Secure America Now,right,mixed,None
sentinelksmo.org,https://mediabiasfactcheck.com/sentinel-ksmo/,Sentinel KSMO,right,mixed,None
campaignforliberty.org,https://mediabiasfactcheck.com/campaign-for-liberty/,Campaign for Liberty,right_center,mixed,None
franklincenterhq.org,https://mediabiasfactcheck.com/franklin-center-for-government-and-public-integrity/,Franklin Center for Government and Public Integrity,right_center,mixed,None
lynx.media,https://mediabiasfactcheck.com/lynx-media/,Lynx Media,right_center,mixed,None
newsheist.com,https://mediabiasfactcheck.com/news-heist/,News Heist,right_center,mixed,None
cato.org,https://mediabiasfactcheck.com/regulation-magazine/,Regulation Magazine,right_center,mixed,None
russia-insider.com,https://mediabiasfactcheck.com/russia-insider/,Russia Insider,right_center,mixed,None
theecjournal.com,https://mediabiasfactcheck.com/the-ec-journal/,The EC Journal,right_center,mixed,None
thequint.com,https://mediabiasfactcheck.com/the-quint/,The Quint,right_center,mixed,India
washingtoninstitute.org,https://mediabiasfactcheck.com/washington-institute-for-near-east-policy/,Washington Institute for Near East Policy,right_center,mixed,USA
timeslive.co.za,https://mediabiasfactcheck.com/times-of-south-africa-times-live/,Times of South Africa (Times Live),right_center,mixed,South Africa
watchdog.org,https://mediabiasfactcheck.com/watchdog-org/,Watchdog.org,right_center,mixed,None
amgreatness.com,https://mediabiasfactcheck.com/american-greatness/,American Greatness,right,mixed,USA
telegraph.co.uk,https://mediabiasfactcheck.com/daily-telegraph/,Daily Telegraph (UK),right,mixed,United Kingdom
foxnews.com,https://mediabiasfactcheck.com/fox-news/,Fox News,right,mixed,USA
ffrf.org,https://mediabiasfactcheck.com/freedom-religion-foundation-ffrf/,Freedom From Religion Foundation (FFRF),left,mixed,USA
ibtimes.com,https://mediabiasfactcheck.com/international-business-times/,International Business Times,left_center,mixed,USA
investors.com,https://mediabiasfactcheck.com/investors-business-daily/,Investors Business Daily,right,mixed,USA
lozierinstitute.org,https://mediabiasfactcheck.com/lozier-institute/,Lozier Institute,right,mixed,USA
newsweek.com,https://mediabiasfactcheck.com/newsweek/,Newsweek,left,mixed,USA
publicinterestlegal.org,https://mediabiasfactcheck.com/public-interest-legal-foundation/,Public Interest Legal Foundation,right,mixed,USA
palmerreport.com,https://mediabiasfactcheck.com/palmer-report/,Palmer Report,left,mixed,USA
politicususa.com,https://mediabiasfactcheck.com/politicususa/,PoliticusUSA,left,mixed,USA
medium.com,https://mediabiasfactcheck.com/medium/,Medium,left_center,mixed,USA
opposingviews.com,https://mediabiasfactcheck.com/opposing-views/,Opposing Views,left_center,mixed,USA
antiwar.com,https://mediabiasfactcheck.com/anti-war/,Anti-War,right_center,mixed,USA
thenewcivilrightsmovement.com,https://mediabiasfactcheck.com/the-new-civil-rights-movement/,The New Civil Rights Movement,left,mixed,USA
thefifthcolumnnews.com,https://mediabiasfactcheck.com/fifth-column-news/,The Fifth Column,left,mixed,USA
sourcepolitics.com,https://mediabiasfactcheck.com/source-politics/,Source Politics,left,mixed,USA
america.cgtn.com,https://mediabiasfactcheck.com/china-global-television-network-cgtn/,China Global Television Network (CGTN),left_center,mixed,China
thewrap.com,https://mediabiasfactcheck.com/thewrap/,TheWrap,left_center,mixed,USA
wikileaks.org,https://mediabiasfactcheck.com/wikileaks/,WikiLeaks,left_center,mixed,Iceland
news.cn,https://mediabiasfactcheck.com/xinhua-news-agency/,Xinhua News Agency,left_center,mixed,China
armstrongeconomics.com,https://mediabiasfactcheck.com/armstrong-economics/,Armstrong Economics,right,mixed,USA
boundingintocomics.com,https://mediabiasfactcheck.com/bounding-into-comics/,Bounding Into Comics,right,mixed,USA
commdiginews.com,https://mediabiasfactcheck.com/communities-digital-news/,Communities Digital News (CDN),right,mixed,USA
news.grabien.com,https://mediabiasfactcheck.com/grabien-news/,Grabien News,right,mixed,USA
mises.org,https://mediabiasfactcheck.com/mises-daily/,Mises Institute,right,mixed,USA
republicworld.com,https://mediabiasfactcheck.com/republic-world/,Republic World,right_center,mixed,India
7news.com.au,https://mediabiasfactcheck.com/7news/,7News,right_center,mixed,Australia
2ndvote.com,https://mediabiasfactcheck.com/2ndvote/,2ndVote,right,mixed,None
notliberal.com,https://mediabiasfactcheck.com/not-liberal/,Not Liberal,right,mixed,None
rawstory.com,https://mediabiasfactcheck.com/raw-story/,Raw Story,left,mixed,USA
towleroad.com,https://mediabiasfactcheck.com/towleroad/,Towleroad,left,mixed,None
scmp.com,https://mediabiasfactcheck.com/south-china-morning-post/,South China Morning Post,left_center,mixed,Hong Kong
mirror.co.uk,https://mediabiasfactcheck.com/daily-mirror/,Daily Mirror,left_center,mixed,United Kingdom
news.amomama.com,https://mediabiasfactcheck.com/amomama/,AmoMama,least_biased,mostly_factual,Cyprus
bignewsnetwork.com,https://mediabiasfactcheck.com/big-news-network/,Big News Network,least_biased,mostly_factual,None
burnettcountysentinel.com,https://mediabiasfactcheck.com/burnett-county-sentinel/,Burnett County Sentinel,least_biased,mostly_factual,USA
kdvr.com,https://mediabiasfactcheck.com/kdvr-tv/,KDVR-TV,least_biased,mostly_factual,USA
achnews.org,https://mediabiasfactcheck.com/achnews/,ACHNews,left,mostly_factual,USA
act.tv,https://mediabiasfactcheck.com/act-tv/,Act.TV,left,mostly_factual,USA
facebook.com,https://mediabiasfactcheck.com/being-liberal/,Being Liberal,left,mostly_factual,USA
bust.com,https://mediabiasfactcheck.com/bust-magazine/,Bust Magazine,left,mostly_factual,USA
canadafactcheck.ca,https://mediabiasfactcheck.com/canada-fact-check/,Canada Fact Check,left,mostly_factual,Canada
canadiandimension.com,https://mediabiasfactcheck.com/canadian-dimension/,Canadian Dimension,left,mostly_factual,Canada
americanprogress.org,https://mediabiasfactcheck.com/center-for-american-progress/,Center for American Progress,left,mostly_factual,USA
crooksandliars.com,https://mediabiasfactcheck.com/crooks-and-liars/,Crooks and Liars,left,mostly_factual,USA
democracyguardian.com,https://mediabiasfactcheck.com/democracy-guardian/,Democracy Guardian,left,mostly_factual,USA
electronicintifada.net,https://mediabiasfactcheck.com/electronic-intifada/,Electronic Intifada,left,mostly_factual,USA
esquire.com,https://mediabiasfactcheck.com/esquire-magazine/,Esquire Magazine,left,mostly_factual,USA
extranewsfeed.com,https://mediabiasfactcheck.com/extranewsfeed/,ExtraNewsFeed,left,mostly_factual,USA
frontpagelive.com,https://mediabiasfactcheck.com/front-page-live/,Front Page Live,left,mostly_factual,USA
huffpost.com,https://mediabiasfactcheck.com/huffington-post/,Huffington Post (HuffPost),left,mostly_factual,USA
inthesetimes.com,https://mediabiasfactcheck.com/in-these-times/,In These Times,left,mostly_factual,USA
mashable.com,https://mediabiasfactcheck.com/mashable/,Mashable,left,mostly_factual,USA
nationofchange.org,https://mediabiasfactcheck.com/nation-of-change/,Nation of Change,left,mostly_factual,USA
pinknews.co.uk,https://mediabiasfactcheck.com/pink-news/,PinkNews,left,mostly_factual,United Kingdom
rightwingwatch.org,https://mediabiasfactcheck.com/right-wing-watch/,Right Wing Watch,left,mostly_factual,USA
talkingpointsmemo.com,https://mediabiasfactcheck.com/talking-points-memo/,Talking Points Memo,left,mostly_factual,USA
teenvogue.com,https://mediabiasfactcheck.com/teen-vogue/,Teen Vogue,left,mostly_factual,USA
theblueroute.org,https://mediabiasfactcheck.com/the-blue-route/,The Blue Route,left,mostly_factual,USA
ghionjournal.com,https://mediabiasfactcheck.com/the-ghion-journal/,The Ghion Journal,left,mostly_factual,USA
thelondoneconomic.com,https://mediabiasfactcheck.com/the-london-economic/,The London Economic,left,mostly_factual,United Kingdom
morningstaronline.co.uk,https://mediabiasfactcheck.com/the-morning-star/,The Morning Star,left,mostly_factual,None
nationalmemo.com,https://mediabiasfactcheck.com/the-national-memo/,The National Memo,left,mostly_factual,USA
this.org,https://mediabiasfactcheck.com/this-magazine/,This Magazine,left,mostly_factual,Canada
vanityfair.com,https://mediabiasfactcheck.com/vanity-fair/,Vanity Fair,left,mostly_factual,USA
vox.com,https://mediabiasfactcheck.com/vox/,Vox,left,mostly_factual,USA
tytnetwork.com,https://mediabiasfactcheck.com/the-young-turks/,The Young Turks,left,mostly_factual,USA
birminghammail.co.uk,https://mediabiasfactcheck.com/birmingham-mail/,Birmingham Mail,left_center,mostly_factual,United Kingdom
bloomberg.com,https://mediabiasfactcheck.com/bloomberg/,Bloomberg News,left_center,mostly_factual,USA
bustle.com,https://mediabiasfactcheck.com/bustle-magazine/,Bustle Magazine,left_center,mostly_factual,USA
catchnews.com,https://mediabiasfactcheck.com/catch-news-bias-rating/,Catch News,left_center,mostly_factual,India
lasvegassun.com,https://mediabiasfactcheck.com/las-vegas-sun/,Las Vegas Sun,left_center,mostly_factual,USA
metro.co.uk,https://mediabiasfactcheck.com/metro-uk/,Metro UK,left_center,mostly_factual,United Kingdom
newsandguts.com,https://mediabiasfactcheck.com/news-and-guts/,News and Guts,left_center,mostly_factual,USA
whitehouse.gov,https://mediabiasfactcheck.com/1600-daily/,1600 Daily,right,mostly_factual,USA
ammoland.com,https://mediabiasfactcheck.com/ammoland/,Ammoland,right,mostly_factual,USA
city-journal.org,https://mediabiasfactcheck.com/city-journal/,City Journal,right,mostly_factual,USA
commentarymagazine.com,https://mediabiasfactcheck.com/commentary-magazine/,Commentary Magazine,right,mostly_factual,USA
conservativeinstitute.org,https://mediabiasfactcheck.com/conservative-institute/,Conservative Institute,right,mostly_factual,USA
dailysignal.com,https://mediabiasfactcheck.com/daily-signal/,Daily Signal,right,mostly_factual,USA
fakehatecrimes.org,https://mediabiasfactcheck.com/fake-hate-crimes/,Fake Hate Crimes,right,mostly_factual,USA
hotair.com,https://mediabiasfactcheck.com/hot-air/,Hot Air,right,mostly_factual,USA
nationalreview.com,https://mediabiasfactcheck.com/national-review/,National Review,right,mostly_factual,USA
theadvocates.org,https://mediabiasfactcheck.com/advocates-for-self-government/,Advocates for Self Government,right_center,mostly_factual,USA
arcamax.com,https://mediabiasfactcheck.com/arcamax/,ArcaMax,right_center,mostly_factual,USA
berlingske.dk,https://mediabiasfactcheck.com/berlingske/,Berlingske,right_center,mostly_factual,Denmark
bt.dk,https://mediabiasfactcheck.com/b-t-denmark/,B.T. Denmark,right_center,mostly_factual,Denmark
capitalismmagazine.com,https://mediabiasfactcheck.com/capitalism-magazine/,Capitalism Magazine,right_center,mostly_factual,USA/Bahamas
business.financialpost.com,https://mediabiasfactcheck.com/financial-post/,Financial Post,right_center,mostly_factual,Canada
forbes.com,https://mediabiasfactcheck.com/forbes/,Forbes,right_center,mostly_factual,USA
foxbusiness.com,https://mediabiasfactcheck.com/fox-business/,Fox Business,right_center,mostly_factual,USA
gp.se,https://mediabiasfactcheck.com/goteborgs-posten/,Göteborgs-Posten,right_center,mostly_factual,Sweden
humanprogress.org,https://mediabiasfactcheck.com/human-progress/,Human Progress,right_center,mostly_factual,USA
india.com,https://mediabiasfactcheck.com/india-com/,India.com,right_center,mostly_factual,India
lfpress.com,https://mediabiasfactcheck.com/london-free-press/,London Free Press,right_center,mostly_factual,Canada
spectator.co.uk,https://mediabiasfactcheck.com/the-spectator-uk/,The Spectator (UK),right_center,mostly_factual,United Kingdom
straitstimes.com,https://mediabiasfactcheck.com/the-straits-times/,The Straits Times,right_center,mostly_factual,Singapore
wsj.com,https://mediabiasfactcheck.com/wall-street-journal/,Wall Street Journal,right_center,mostly_factual,USA
cosmopolitan.com,https://mediabiasfactcheck.com/cosmopolitan/,Cosmopolitan,left,mostly_factual,None
thegrio.com,https://mediabiasfactcheck.com/thegrio/,TheGrio,left,mostly_factual,USA
americanmilitarynews.com,https://mediabiasfactcheck.com/american-military-news/,American Military News,least_biased,mostly_factual,USA
beinglibertarian.com,https://mediabiasfactcheck.com/being-libertarian/,Being Libertarian,right_center,mostly_factual,USA
edition.cnn.com,https://mediabiasfactcheck.com/cnn/,CNN,left,mostly_factual,USA
secondnexus.com,https://mediabiasfactcheck.com/second-nexus/,Second Nexus,left,mostly_factual,USA
independentsentinel.com,https://mediabiasfactcheck.com/independent-sentinel/,Independent Sentinel,right,mostly_factual,USA
justfacts.com,https://mediabiasfactcheck.com/just-facts/,Just Facts,right_center,mostly_factual,USA
newsone.com,https://mediabiasfactcheck.com/newsone/,NewsOne,left,mostly_factual,USA
consortiumnews.com,https://mediabiasfactcheck.com/consortium-news/,Consortium News,left_center,mostly_factual,USA
constitutionproject.org,https://mediabiasfactcheck.com/constitution-project/,Constitution Project,left_center,mostly_factual,USA
calgarysun.com,https://mediabiasfactcheck.com/calgary-sun/,Calgary Sun,right,mostly_factual,Canada
pluralist.com,https://mediabiasfactcheck.com/pluralist/,Pluralist,right,mostly_factual,USA
aninews.in,https://mediabiasfactcheck.com/asian-news-international-ani/,Asian News International (ANI),right_center,mostly_factual,India
thehill.com,https://mediabiasfactcheck.com/the-hill/,The Hill,right_center,mostly_factual,USA
expressen.se,https://mediabiasfactcheck.com/expressen/,Expressen,right_center,mostly_factual,
amimagazine.org,https://mediabiasfactcheck.com/ami-magazine/,Ami Magazine,right,mostly_factual,None
intellectualtakeout.org,https://mediabiasfactcheck.com/intellectual-takeout/,Intellectual Takeout,right,mostly_factual,None
beliefnet.com,https://mediabiasfactcheck.com/beliefnet/,Beliefnet,right,mixed,None
ctj.org,https://mediabiasfactcheck.com/citizens-for-tax-justice/,Citizens for Tax Justice,left_center,high,None
commonwealmagazine.org,https://mediabiasfactcheck.com/commonweal-magazine/,Commonweal Magazine,left_center,high,None
egyptianstreets.com,https://mediabiasfactcheck.com/egyptian-streets/,Egyptian Streets,left_center,mixed,None
freewestmedia.com,https://mediabiasfactcheck.com/free-west-media/,Free West Media,right,mixed,None
hillarydaily.com,https://mediabiasfactcheck.com/hillary-daily/,Hillary Daily,right,mixed,None
indymedia.org,https://mediabiasfactcheck.com/independent-media-center/,Independent Media Center,left_center,mixed,None
libertynews.com,https://mediabiasfactcheck.com/liberty-news/,Liberty News,right,mixed,None
mercatornet.com,https://mediabiasfactcheck.com/mercatornet/,Mercatornet,right,high,None
nakedcapitalism.com,https://mediabiasfactcheck.com/naked-capitalism/,Naked Capitalism,left_center,high,None
nationalcenter.org,https://mediabiasfactcheck.com/national-center-public-policy-research-ncppr/,National Center for Public Policy Research (NCPPR),right,mixed,None
kfor.com,https://mediabiasfactcheck.com/news-channel-4-kfor-com/,News Channel 4 (KFOR.com),left_center,high,None
pravdareport.com,https://mediabiasfactcheck.com/pravda-report/,Pravda Report,left,mixed,Russia
putintrump.org,https://mediabiasfactcheck.com/putintrump-org/,PutinTrump.org,left,high,None
sfglobe.com,https://mediabiasfactcheck.com/san-francisco-globe/,San Francisco Globe,left_center,mixed,None
democratichub.com,https://mediabiasfactcheck.com/the-democratic-hub/,The Democratic Hub,left,mixed,None
ecfr.eu,https://mediabiasfactcheck.com/european-council-foreign-relations-ecfr/,The European Council on Foreign Relations (ECFR),left_center,high,UK
aol.com,https://mediabiasfactcheck.com/aol/,AOL,left,high,None
thedailyliberator.com,https://mediabiasfactcheck.com/the-daily-liberator/,The Daily Liberator,right,mixed,None
heatst.com,https://mediabiasfactcheck.com/heat-street/,Heat Street,right,mixed,None
ijr.com,https://mediabiasfactcheck.com/independent-journal-review/,Independent Journal Review,right,high,None
redflagnews.com,https://mediabiasfactcheck.com/red-flag-news/,Red Flag News,right,mixed,None
post-journal.com,https://mediabiasfactcheck.com/the-post-journal-jamestown-new-york/,The Post-Journal Jamestown,right_center,high,USA
c4ads.org,https://mediabiasfactcheck.com/center-for-advanced-defense-studies/,Center for Advanced Defense Studies,least_biased,very_high,None
cgdev.org,https://mediabiasfactcheck.com/center-for-global-development/,Center for Global Development,least_biased,very_high,None
csis.org,https://mediabiasfactcheck.com/center-for-strategic-and-international-studies/,Center for Strategic and International Studies,least_biased,very_high,None
crfb.org,https://mediabiasfactcheck.com/committee-for-a-responsible-federal-budget/,Committee for a Responsible Federal Budget,least_biased,very_high,None
cpj.org,https://mediabiasfactcheck.com/committee-to-protect-journalists/,Committee to Protect Journalists,least_biased,very_high,None
congress.gov,https://mediabiasfactcheck.com/congress-gov/,Congress.gov,least_biased,very_high,None
everycrsreport.com,https://mediabiasfactcheck.com/every-crs-report/,Every CRS Report,least_biased,very_high,None
factscan.ca,https://mediabiasfactcheck.com/factscan/,FactsCan,least_biased,very_high,None
govtrack.us,https://mediabiasfactcheck.com/govtrack/,GovTrack,least_biased,very_high,None
hoax-slayer.com,https://mediabiasfactcheck.com/hoax-slayer/,Hoax Slayer,least_biased,very_high,None
icij.org,https://mediabiasfactcheck.com/international-consortium-of-investigative-journalists/,International Consortium of Investigative Journalists,least_biased,very_high,None
journals.cambridge.org,https://mediabiasfactcheck.com/international-organization/,International Organization,least_biased,very_high,None
freemedia.at,https://mediabiasfactcheck.com/international-press-institute/,International Press Institute,least_biased,very_high,None
ire.org,https://mediabiasfactcheck.com/investigative-reporters-and-editors/,Investigative Reporters and Editors,least_biased,very_high,None
daily.jstor.org,https://mediabiasfactcheck.com/jstore-daily/,JStor Daily,least_biased,very_high,None
maplight.org,https://mediabiasfactcheck.com/maplight/,Maplight,least_biased,very_high,None
placesjournal.org,https://mediabiasfactcheck.com/places-journal/,Places Journal,least_biased,very_high,USA
polygraph.info,https://mediabiasfactcheck.com/polygraph-info/,Polygraph.info,least_biased,very_high,None
pogo.org,https://mediabiasfactcheck.com/project-on-government-oversight/,Project on Government Oversight,least_biased,very_high,USA
reporterslab.org,https://mediabiasfactcheck.com/reporters-lab/,Reporters Lab,least_biased,very_high,None
sciencedebate.org,https://mediabiasfactcheck.com/science-debate/,Science Debate,least_biased,very_high,None
sunlightfoundation.com,https://mediabiasfactcheck.com/sunlight-foundation/,Sunlight Foundation,least_biased,very_high,None
transparency.org,https://mediabiasfactcheck.com/transparency-international/,Transparency International,least_biased,very_high,None
truthorfiction.com,https://mediabiasfactcheck.com/truthorfiction-com/,TruthOrFiction.com,least_biased,very_high,None
usaspending.gov,https://mediabiasfactcheck.com/usa-spending/,USA Spending,least_biased,very_high,None
usafacts.org,https://mediabiasfactcheck.com/usa-facts/,USA Facts,least_biased,very_high,None
wilsoncenter.org,https://mediabiasfactcheck.com/woodrow-wilson-international-center-for-scholars/,Woodrow Wilson International Center for Scholars,least_biased,very_high,None
worldpress.org,https://mediabiasfactcheck.com/world-press-review/,World Press Review,least_biased,very_high,None
cleantechnica.com,https://mediabiasfactcheck.com/clean-technica/,Clean Technica,left_center,very_high,None
fpri.org,https://mediabiasfactcheck.com/foreign-policy-research-institute/,Foreign Policy Research Institute,right_center,very_high,None
americanpressinstitute.org,https://mediabiasfactcheck.com/american-press-institute-api/,American Press Institute (API),least_biased,very_high,USA
ballotpedia.org,https://mediabiasfactcheck.com/ballotpedia/,Ballotpedia,least_biased,very_high,USA
c-span.org,https://mediabiasfactcheck.com/c-span/,C-SPAN,least_biased,very_high,USA
opensecrets.org,https://mediabiasfactcheck.com/center-for-responsive-politics-open-secrets/,Center for Responsive Politics (Open Secrets),least_biased,very_high,USA
factcheck.org,https://mediabiasfactcheck.com/factcheck/,FactCheck,least_biased,very_high,USA
news.gallup.com,https://mediabiasfactcheck.com/gallup/,Gallup,least_biased,very_high,USA
pewresearch.org,https://mediabiasfactcheck.com/pew-research/,Pew Research,least_biased,very_high,USA
prri.org,https://mediabiasfactcheck.com/public-religion-research-institute-prri/,Public Religion Research Institute (PRRI),least_biased,very_high,USA
reuters.com,https://mediabiasfactcheck.com/reuters/,Reuters,least_biased,very_high,United Kingdom
rollcall.com,https://mediabiasfactcheck.com/roll-call/,Roll Call,least_biased,very_high,USA
thoughtco.com,https://mediabiasfactcheck.com/thoughtco/,ThoughtCo,least_biased,very_high,USA
brookings.edu,https://mediabiasfactcheck.com/brookings-institute/,Brookings Institution,left_center,very_high,USA
lawfareblog.com,https://mediabiasfactcheck.com/lawfare-blog/,Lawfare Blog,least_biased,very_high,USA
npr.org,https://mediabiasfactcheck.com/npr/,NPR (National Public Radio),left_center,very_high,None
pbs.org,https://mediabiasfactcheck.com/pbs-news-hour/,PBS NewsHour,left_center,very_high,None
africacheck.org,https://mediabiasfactcheck.com/africa-check/,Africa Check,least_biased,very_high,South Aftrica
apnews.com,https://mediabiasfactcheck.com/associated-press/,Associated Press,least_biased,very_high,USA
thebulletin.org,https://mediabiasfactcheck.com/bulletin-of-the-atomic-scientists/,Bulletin of the Atomic Scientists,least_biased,very_high,None
cbo.gov,https://mediabiasfactcheck.com/congressional-budget-office-cbo/,Congressional Budget Office (CBO),least_biased,very_high,None
differencebetween.net,https://mediabiasfactcheck.com/differencebetween-net/,DifferenceBetween.net,least_biased,very_high,USA
howtogeek.com,https://mediabiasfactcheck.com/how-to-geek/,How-To Geek,least_biased,very_high,USA
leadstories.com,https://mediabiasfactcheck.com/lead-stories/,Lead Stories,least_biased,very_high,USA
morningconsult.com,https://mediabiasfactcheck.com/morning-consult/,Morning Consult,least_biased,very_high,USA
magazine.atavist.com,https://mediabiasfactcheck.com/atavist-magazine/,Atavist Magazine,left_center,very_high,USA
backchannel.com,https://mediabiasfactcheck.com/backchannel/,BackChannel,left_center,very_high,None
